id;node_sn;timestamp;GPS_lat;GPS_lon;GPS_alt;GPS_speed;GPS_num_sats;ACC_x_RMS;ACC_y_RMS;ACC_z_RMS;ACC_x_MEAN;ACC_y_MEAN;ACC_z_MEAN;ACC_samples;MAG_x_RMS;MAG_y_RMS;MAG_z_RMS;MAG_x_MEAN;MAG_y_MEAN;MAG_z_MEAN;MAG_samples;temperature;is_anomaly;raw_MSE;score
132;22;08/03/2022 21:27;4.524.504.089.355.460;1.984.803.009.033.200;95;0;3;0;0;0;0.459844;0;-101.166;1;0;0;0;37;18;1;1;0.961697;NULL;NULL;NULL
133;22;08/03/2022 22:28;45.245.059.967.041.000;1.984.808.921.813.960;101;0;3;0;0;0;0.306563;-0.153281;-104.231;1;0;0;0;37;18;1;1;-0.231937;NULL;NULL;NULL
134;22;08/03/2022 23:29;4.524.509.811.401.360;1.984.779.930.114.740;87;0;4;0;0;0;0.459844;0;-101.166;1;0;0;0;37;18;1;1;-0.811401;NULL;NULL;NULL
135;22;09/03/2022 00:30;4.524.523.162.841.790;1.984.811.019.897.460;115;0;4;0;0;0;0.306563;0;-105.764;1;0;0;0;37;18;1;1;-138.552;NULL;NULL;NULL
136;22;09/03/2022 01:31;4.524.517.059.326.170;19.847.810.745.239.200;88;0;3;0;0;0;0.153281;-0.153281;-105.764;1;0;0;0;37;18;1;1;-154.574;NULL;NULL;NULL
137;22;09/03/2022 02:33;4.524.475.860.595.700;1.984.749.984.741.210;38;0;4;0;0;0;0.459844;0;-104.231;1;0;0;0;37;18;1;1;-189.021;NULL;NULL;NULL
138;22;09/03/2022 03:34;4.524.504.852.294.920;19.848.159.790.039.000;99;0;4;0;0;0;0.306563;-0.153281;-105.764;1;0;0;0;37;18;1;1;-177.005;NULL;NULL;NULL
139;22;09/03/2022 04:35;4.524.483.871.459.960;1.984.748.077.392.570;48;0;3;0;0;0;0.306563;-0.153281;-996.328;1;0;0;0;37;18;1;1;-150.835;NULL;NULL;NULL
140;22;09/03/2022 05:36;4.524.496.841.430.660;19.847.820.281.982.400;66;0;2;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;-247.501;NULL;NULL;NULL
141;22;09/03/2022 06:37;4.524.509.048.461.910;1.984.808.921.813.960;88;0;4;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;-0.886169;NULL;NULL;NULL
142;22;09/03/2022 07:39;45.245.059.967.041.000;19.847.759.246.826.100;86;0;4;0;0;0;0.306563;-0.153281;-101.166;1;0;0;0;37;18;1;1;59.205;NULL;NULL;NULL
143;22;09/03/2022 08:40;4.524.509.811.401.360;19.847.820.281.982.400;68;0;3;0;0;0;0.459844;0;-102.698;1;0;0;0;37;18;1;1;617.952;NULL;NULL;NULL
144;22;09/03/2022 09:40;4.524.517.822.265.620;1.984.823.989.868.160;140;0;3;0;0;0;0.306563;0;-105.764;1;0;0;0;37;18;1;1;760.014;NULL;NULL;NULL
145;22;09/03/2022 10:41;4.524.531.173.706.050;19.848.939.895.629.800;143;0;3;0;0;0;0.306563;0;-105.764;1;0;0;0;37;18;1;1;100.141;NULL;NULL;NULL
146;22;09/03/2022 11:41;4.524.497.985.839.840;19.847.700.119.018.500;63;0;2;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;114.588;NULL;NULL;NULL
147;22;09/03/2022 12:42;45.245.059.967.041.000;19.848.209.381.103.500;109;0;4;0;0;0;0.459844;0;-101.166;1;0;0;0;37;18;1;1;117.151;NULL;NULL;NULL
148;22;09/03/2022 13:43;4.524.517.059.326.170;1.984.741.973.876.950;100;0;3;0;0;0;0.306563;0;-101.166;1;0;0;0;37;18;1;1;129.408;NULL;NULL;NULL
149;22;09/03/2022 14:43;45.244.991.302.490.200;1.984.762.954.711.910;58;0;4;0;0;0;0.306563;0;-9.81;1;0;0;0;37;18;1;1;115.923;NULL;NULL;NULL
150;22;09/03/2022 15:44;45.244.998.931.884.700;19.848.039.627.075.100;78;0;5;0;0;0;0.306563;0;-101.166;1;0;0;0;37;18;1;1;95.655;NULL;NULL;NULL
151;22;09/03/2022 16:45;45.245.059.967.041.000;19.848.270.416.259.700;102;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;829.442;NULL;NULL;NULL
152;22;09/03/2022 17:46;4.524.497.985.839.840;198.470.401.763.916;-6;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;698.062;NULL;NULL;NULL
153;22;09/03/2022 18:46;4.524.497.985.839.840;19.848.159.790.039.000;112;0;3;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;656.405;NULL;NULL;NULL
154;22;09/03/2022 19:47;4.524.501.037.597.650;1.984.769.058.227.530;65;0;3;0;0;0;0.153281;-0.153281;-101.166;1;0;0;0;37;18;1;1;612.879;NULL;NULL;NULL
155;22;09/03/2022 20:49;4.524.491.882.324.210;19.848.899.841.308.500;130;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;598.459;NULL;NULL;NULL
156;22;09/03/2022 21:49;4.524.504.852.294.920;19.847.030.639.648.400;79;0;3;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;562.409;NULL;NULL;NULL
157;22;09/03/2022 22:50;45.245.201.110.839.800;19.848.039.627.075.100;100;0;3;0;0;0;0.306563;0;-105.764;1;0;0;0;37;18;1;1;516.747;NULL;NULL;NULL
158;22;09/03/2022 23:51;4.524.501.037.597.650;19.847.820.281.982.400;71;0;4;0;0;0;0;0;-105.764;1;0;0;0;37;18;1;1;467.879;NULL;NULL;NULL
159;22;10/03/2022 00:52;4.524.515.151.977.530;19.848.230.361.938.400;118;0;4;0;0;0;0.153281;-0.153281;-105.764;1;0;0;0;37;18;1;1;442.779;NULL;NULL;NULL
160;22;10/03/2022 01:53;4.524.483.108.520.500;1.984.726.905.822.750;41;0;2;0;0;0;0.153281;-0.153281;-102.698;1;0;0;0;37;18;1;1;4.823;NULL;NULL;NULL
161;22;10/03/2022 02:54;45.244.991.302.490.200;198.475.399.017.334;61;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;4.823;NULL;NULL;NULL
162;22;10/03/2022 03:55;4.524.504.089.355.460;19.848.190.307.617.100;107;0;4;0;0;0;0.153281;-0.153281;-102.698;1;0;0;0;37;18;1;1;397.116;NULL;NULL;NULL
163;22;10/03/2022 04:56;45.244.659.423.828.100;198.470.401.763.916;40;0;3;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;318.074;NULL;NULL;NULL
164;22;10/03/2022 05:57;45.244.808.197.021.400;19.847.230.911.254.800;51;0;2;0;0;0;0.153281;-0.153281;-110.363;1;0;0;0;37;18;1;1;307.927;NULL;NULL;NULL
165;22;10/03/2022 07:02;0;0;0;0;0;0;0;0;0.459844;0;-104.231;1;0;0;0;37;18;1;1;386.168;NULL;NULL;NULL
166;22;10/03/2022 07:59;4.524.509.811.401.360;1.984.766.960.144.040;67;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;108.793;NULL;NULL;NULL
167;22;10/03/2022 08:59;4.524.501.037.597.650;1.984.762.954.711.910;77;0;4;0;0;0;0.153281;0.153281;-9.81;1;0;0;0;37;18;1;1;297.158;NULL;NULL;NULL
168;22;10/03/2022 09:59;4.524.494.934.082.030;19.847.049.713.134.700;18;0;3;0;0;0;0.153281;0;-965.672;1;0;0;0;37;18;1;1;26.701;NULL;NULL;NULL
169;22;10/03/2022 11:00;45.244.911.193.847.600;1.984.827.995.300.290;77;0;2;0;0;0;0.306563;-0.153281;-104.231;1;0;0;0;37;18;1;1;772.564;NULL;NULL;NULL
170;22;10/03/2022 12:00;4.524.467.086.791.990;19.847.219.467.163.000;38;0;2;0;0;0;0.153281;0;-101.166;1;0;0;0;37;18;1;1;103.159;NULL;NULL;NULL
171;22;10/03/2022 13:01;4.524.504.089.355.460;19.847.789.764.404.200;69;0;4;0;0;0;0.459844;0;-101.166;1;0;0;0;37;18;1;1;100.916;NULL;NULL;NULL
172;22;10/03/2022 14:01;4.524.467.086.791.990;1.984.494.972.229.000;-24;0;3;0;0;0;0.153281;0;-101.166;1;0;0;0;37;18;1;1;960.289;NULL;NULL;NULL
173;22;10/03/2022 15:02;45.244.991.302.490.200;19.847.959.518.432.600;80;0;5;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;895.934;NULL;NULL;NULL
174;22;10/03/2022 16:03;4.524.501.037.597.650;19.848.180.770.874.000;97;0;4;0;0;0;0.153281;-0.153281;-102.698;1;0;0;0;37;18;1;1;781.644;NULL;NULL;NULL
175;22;10/03/2022 17:04;4.524.517.059.326.170;19.847.999.572.753.900;105;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;506.866;NULL;NULL;NULL
176;22;10/03/2022 18:05;4.524.502.944.946.280;198.476.505.279.541;67;0;4;0;0;0;0.153281;0;-107.297;1;0;0;0;37;18;1;1;289.769;NULL;NULL;NULL
177;22;10/03/2022 19:06;4.524.488.830.566.400;1.984.762.954.711.910;66;0;3;0;0;0;0.306563;-0.153281;-101.166;1;0;0;0;37;18;1;1;151.713;NULL;NULL;NULL
178;22;10/03/2022 20:07;45.244.869.232.177.700;19.847.909.927.368.100;73;0;3;0;0;0;0;-0.153281;-104.231;1;0;0;0;37;18;1;1;0.745403;NULL;NULL;NULL
179;22;10/03/2022 21:08;452.446.403.503.418;1.984.699.058.532.710;19;0;2;0;0;0;0.306563;-0.306563;-102.698;1;0;0;0;37;18;1;1;-0.360111;NULL;NULL;NULL
180;22;10/03/2022 22:09;4.524.502.182.006.830;1.984.800.910.949.700;95;0;3;0;0;0;0.459844;-0.153281;-107.297;1;0;0;0;37;18;1;1;-140.154;NULL;NULL;NULL
181;22;10/03/2022 23:10;4.524.489.974.975.580;19.848.249.435.424.800;97;0;4;0;0;0;0.459844;-0.153281;-102.698;1;0;0;0;37;18;1;1;-231.479;NULL;NULL;NULL
182;22;11/03/2022 00:11;45.244.991.302.490.200;19.848.169.326.782.200;75;0;4;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;-315.328;NULL;NULL;NULL
183;22;11/03/2022 01:13;4.524.504.089.355.460;19.848.209.381.103.500;108;0;3;0;0;0;0.306563;0;-107.297;1;0;0;0;37;18;1;1;-413.863;NULL;NULL;NULL
184;22;11/03/2022 02:14;4.524.509.048.461.910;19.848.430.633.544.900;112;0;1;0;0;0;0.459844;-0.153281;-996.328;1;0;0;0;37;18;1;1;-467.537;NULL;NULL;NULL
185;22;11/03/2022 04:17;45.245.079.040.527.300;19.848.020.553.588.800;89;0;4;0;0;0;0.459844;0;-104.231;1;0;0;0;37;18;1;1;-569.276;NULL;NULL;NULL
186;22;11/03/2022 05:18;4.524.488.067.626.950;19.848.020.553.588.800;102;0;2;0;0;0;0.306563;0;-996.328;1;0;0;0;37;18;1;1;-595.178;NULL;NULL;NULL
187;22;11/03/2022 06:19;4.524.510.955.810.540;19.847.789.764.404.200;60;0;3;0;0;0;0.306563;-0.153281;-104.231;1;0;0;0;37;18;1;1;-57.435;NULL;NULL;NULL
188;22;11/03/2022 07:21;4.524.502.944.946.280;19.847.949.981.689.400;76;0;3;0;0;0;0.306563;0;-101.166;1;0;0;0;37;18;1;1;932.517;NULL;NULL;NULL
189;22;11/03/2022 08:21;45.245.121.002.197.200;1.984.716.033.935.540;36;0;3;0;0;0;0.153281;0.153281;-9.81;1;0;0;0;37;18;1;1;227.329;NULL;NULL;NULL
190;22;11/03/2022 09:21;4.524.504.852.294.920;19.848.039.627.075.100;91;0;4;0;0;0;0;0.153281;-950.344;1;0;0;0;37;18;1;1;303.166;NULL;NULL;NULL
191;22;11/03/2022 10:21;4.524.468.994.140.620;19.847.280.502.319.300;16;0;2;0;0;0;0.153281;0;-101.166;1;0;0;0;37;18;1;1;164.096;NULL;NULL;NULL
192;22;11/03/2022 11:22;4.524.488.067.626.950;19.847.089.767.456.000;-10;0.8;2;0;0;0;0.306563;-0.153281;-102.698;1;0;0;0;37;18;1;1;466.544;NULL;NULL;NULL
193;22;11/03/2022 13:24;4.524.473.190.307.610;1.984.699.058.532.710;22;0;3;0;0;0;0.153281;-0.153281;-102.698;1;0;0;0;37;18;1;1;455.596;NULL;NULL;NULL
194;22;11/03/2022 14:25;45.244.911.193.847.600;19.848.079.681.396.400;104;0;4;0;0;0;0.459844;0.153281;-102.698;1;0;0;0;37;18;1;1;42.649;NULL;NULL;NULL
195;22;11/03/2022 15:25;4.524.504.852.294.920;19.848.159.790.039.000;100;0;4;0;0;0;0.459844;-0.153281;-104.231;1;0;0;0;37;18;1;1;400.587;NULL;NULL;NULL
196;22;11/03/2022 16:27;4.524.496.841.430.660;1.984.808.921.813.960;82;0;4;0;0;0;0.459844;-0.153281;-105.764;1;0;0;0;37;18;1;1;364.538;NULL;NULL;NULL
197;22;11/03/2022 17:28;45.244.930.267.333.900;1.984.770.965.576.170;63;0;4;0;0;0;0.306563;0;-996.328;1;0;0;0;37;18;1;1;231.289;NULL;NULL;NULL
198;22;11/03/2022 18:29;4.524.517.059.326.170;19.847.579.956.054.600;83;0;4;0;0;0;0.306563;-0.153281;-102.698;1;0;0;0;37;18;1;1;0.352867;NULL;NULL;NULL
199;22;11/03/2022 19:30;4.524.496.078.491.210;1.984.803.009.033.200;95;0;4;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;-0.68055;NULL;NULL;NULL
200;22;11/03/2022 20:31;4.524.502.182.006.830;19.848.209.381.103.500;90;0;3;0;0;0;0.459844;-0.153281;-101.166;1;0;0;0;37;18;1;1;-128.939;NULL;NULL;NULL
201;22;11/03/2022 21:32;4.524.502.182.006.830;19.848.169.326.782.200;103;0;4;0;0;0;0.459844;0;-102.698;1;0;0;0;37;18;1;1;-197.032;NULL;NULL;NULL
202;22;11/03/2022 22:33;4.524.515.151.977.530;19.848.209.381.103.500;116;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;-305.181;NULL;NULL;NULL
203;22;11/03/2022 23:35;45.245.079.040.527.300;1.984.758.949.279.780;63;0;4;0;0;0;0.306563;0;-101.166;1;0;0;0;37;18;1;1;-444.839;NULL;NULL;NULL
204;22;12/03/2022 00:36;4.524.436.950.683.590;19.846.309.661.865.200;39;0;3;0;0;0;0.306563;0;-101.166;1;0;0;0;37;18;1;1;-507.057;NULL;NULL;NULL
205;22;12/03/2022 01:37;4.524.483.108.520.500;19.847.110.748.291.000;32;0;2;0;0;0;0.459844;-0.153281;-105.764;1;0;0;0;37;18;1;1;-505.188;NULL;NULL;NULL
206;22;12/03/2022 02:39;45.245.079.040.527.300;1.984.770.965.576.170;65;0;4;0;0;0;0.459844;-0.153281;-102.698;1;0;0;0;37;18;1;1;-587.434;NULL;NULL;NULL
207;22;12/03/2022 03:40;45.244.998.931.884.700;19.848.779.678.344.700;113;0;3;0;0;0;0.459844;-0.153281;-104.231;1;0;0;0;37;18;1;1;-619.745;NULL;NULL;NULL
208;22;12/03/2022 04:41;4.524.507.141.113.280;19.847.930.908.203.100;97;0;2;0;0;0;0.459844;-0.153281;-104.231;1;0;0;0;37;18;1;1;-637.637;NULL;NULL;NULL
209;22;12/03/2022 05:43;45.244.991.302.490.200;1.984.783.935.546.870;81;0;2;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;-649.653;NULL;NULL;NULL
210;22;12/03/2022 06:45;4.524.494.171.142.570;19.847.200.393.676.700;40;0;3;0;0;0;0.613125;0;-102.698;1;0;0;0;37;18;1;1;-252.308;NULL;NULL;NULL
211;22;12/03/2022 07:45;4.524.504.852.294.920;19.848.140.716.552.700;93;0;3;0;0;0;0;0.153281;-104.231;1;0;0;0;37;18;1;1;175.525;NULL;NULL;NULL
212;22;12/03/2022 08:46;4.524.502.944.946.280;19.847.829.818.725.500;79;0;4;0;0;0;0;0;-101.166;1;0;0;0;37;18;1;1;287.625;NULL;NULL;NULL
213;22;12/03/2022 09:45;4.524.502.182.006.830;198.476.505.279.541;64;0;3;0;0;0;0;0;-996.328;1;0;0;0;37;18;1;1;313.661;NULL;NULL;NULL
214;22;12/03/2022 10:46;4.524.502.944.946.280;19.847.999.572.753.900;84;0;3;0;0;0;0.306563;0.153281;-996.328;1;0;0;0;37;18;1;1;86.202;NULL;NULL;NULL
215;22;12/03/2022 11:46;4.524.504.089.355.460;198.482.608.795.166;88;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;541.314;NULL;NULL;NULL
216;22;12/03/2022 12:47;45.244.991.302.490.200;1.984.752.082.824.700;35;0;3;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;564.812;NULL;NULL;NULL
217;22;12/03/2022 13:48;45.244.869.232.177.700;19.847.829.818.725.500;70;0;3;0;0;0;0.459844;0;-950.344;1;0;0;0;37;18;1;1;56.054;NULL;NULL;NULL
218;22;12/03/2022 14:49;4.524.496.078.491.210;19.847.949.981.689.400;77;0;3;0;0;0;0.153281;0;-105.764;1;0;0;0;37;18;1;1;543.984;NULL;NULL;NULL
219;22;12/03/2022 15:50;4.524.504.852.294.920;19.848.430.633.544.900;128;0;4;0;0;0;0.153281;-0.153281;-9.81;1;0;0;0;37;18;1;1;529.564;NULL;NULL;NULL
220;22;12/03/2022 16:51;45.245.079.040.527.300;19.848.079.681.396.400;98;0;4;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;457.198;NULL;NULL;NULL
221;22;12/03/2022 17:52;45.244.998.931.884.700;19.847.570.419.311.500;58;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;301.251;NULL;NULL;NULL
222;22;12/03/2022 18:53;4.524.515.914.916.990;19.848.119.735.717.700;105;0;3;0;0;0;0.306563;0;-107.297;1;0;0;0;37;18;1;1;106.585;NULL;NULL;NULL
223;22;12/03/2022 19:54;4.524.496.841.430.660;19.848.379.135.131.800;120;0;3;0;0;0;0.306563;0;-105.764;1;0;0;0;37;18;1;1;-0.867477;NULL;NULL;NULL
224;22;12/03/2022 20:55;4.524.502.944.946.280;19.847.660.064.697.200;63;0;3;0;0;0;0.459844;0.153281;-102.698;1;0;0;0;37;18;1;1;-172.999;NULL;NULL;NULL
225;22;12/03/2022 21:56;4.524.488.830.566.400;19.847.700.119.018.500;54;0;2;0;0;0;0.459844;-0.306563;-102.698;1;0;0;0;37;18;1;1;-229.877;NULL;NULL;NULL
226;22;12/03/2022 22:58;4.524.507.141.113.280;19.847.789.764.404.200;69;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;-255.245;NULL;NULL;NULL
227;22;12/03/2022 23:59;4.524.509.048.461.910;19.848.060.607.910.100;99;0;3;0;0;0;0.459844;0;-102.698;1;0;0;0;37;18;1;1;-267.529;NULL;NULL;NULL
228;22;13/03/2022 01:01;4.524.517.822.265.620;1.984.803.009.033.200;108;0;4;0;0;0;0.153281;0;-10.883;1;0;0;0;37;18;1;1;-262.455;NULL;NULL;NULL
229;22;13/03/2022 02:02;4.524.496.841.430.660;19.848.119.735.717.700;100;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;-304.379;NULL;NULL;NULL
230;22;13/03/2022 03:03;4.524.501.037.597.650;1.984.779.930.114.740;80;0;4;0;0;0;0.306563;0;-9.81;1;0;0;0;37;18;1;1;-353.513;NULL;NULL;NULL
231;22;13/03/2022 04:04;45.244.991.302.490.200;19.847.820.281.982.400;83;0;3;0;0;0;0.459844;0;-104.231;1;0;0;0;37;18;1;1;-37.007;NULL;NULL;NULL
232;22;13/03/2022 05:05;4.524.488.830.566.400;1.984.779.930.114.740;74;0;3;0;0;0;0.306563;-0.153281;-102.698;1;0;0;0;37;18;1;1;-376.478;NULL;NULL;NULL
233;22;13/03/2022 06:07;4.524.502.182.006.830;1.984.807.014.465.330;96;0;4;0;0;0;0.459844;0;-104.231;1;0;0;0;37;18;1;1;-369.001;NULL;NULL;NULL
234;22;13/03/2022 07:08;4.524.496.841.430.660;19.848.129.272.460.900;85;0;3;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;117.151;NULL;NULL;NULL
235;22;13/03/2022 08:08;4.524.507.141.113.280;19.847.740.173.339.800;65;0;4;0;0;0;0;0.153281;-101.166;1;0;0;0;37;18;1;1;242.977;NULL;NULL;NULL
236;22;13/03/2022 09:08;452.452.392.578.125;19.847.240.447.998.000;53;0;4;0;0;0;0;0;-101.166;1;0;0;0;37;18;1;1;303.941;NULL;NULL;NULL
237;22;13/03/2022 10:09;4.524.494.934.082.030;1.984.769.058.227.530;65;0;2;0;0;0;0.153281;0;-101.166;1;0;0;0;37;18;1;1;315.877;NULL;NULL;NULL
238;22;13/03/2022 11:08;45.244.911.193.847.600;19.847.789.764.404.200;62;0;2;0;0;0;-0.153281;0;-107.297;1;0;0;0;37;18;1;1;98.085;NULL;NULL;NULL
239;22;13/03/2022 12:09;45.245.059.967.041.000;19.847.990.036.010.700;92;0;4;0;0;0;0.153281;-0.153281;-101.166;1;0;0;0;37;18;1;1;971.504;NULL;NULL;NULL
240;22;13/03/2022 13:10;45.244.571.685.791.000;19.846.399.307.250.900;-28;0;3;0;0;0;0.306563;0;-102.698;1;0;0;0;37;18;1;1;914.359;NULL;NULL;NULL
241;22;13/03/2022 14:11;45.244.529.724.121.000;19.847.209.930.419.900;18;0;4;0;0;0;0.153281;0;-102.698;1;0;0;0;37;18;1;1;110.529;NULL;NULL;NULL
242;22;13/03/2022 15:11;4.524.501.037.597.650;1.984.794.044.494.620;84;0;4;0;0;0;0;-0.306563;-102.698;1;0;0;0;37;18;1;1;892.729;NULL;NULL;NULL
243;22;13/03/2022 16:12;4.524.502.182.006.830;19.848.039.627.075.100;90;0;4;0;0;0;0.306563;0;-104.231;1;0;0;0;37;18;1;1;843.328;NULL;NULL;NULL
244;22;14/03/2022 11:06;4.524.494.171.142.570;19.847.639.083.862.300;52;0;2;0;0;0;0.153281;-0.153281;-101.166;1;0;0;0;29;52;1;1;165.858;NULL;NULL;NULL
245;22;14/03/2022 12:05;4.524.507.141.113.280;1.984.832.000.732.420;110;0;3;0;0;0;0.153281;-0.153281;-104.231;1;0;0;0;29;52;1;1;130.877;NULL;NULL;NULL
246;22;14/03/2022 13:05;4.524.501.037.597.650;198.475.399.017.334;60;0;3;0;0;0;0.306563;0;-101.166;1;0;0;0;29;52;1;1;131.411;NULL;NULL;NULL
247;22;14/03/2022 14:06;4.524.510.955.810.540;19.847.900.390.625;76;0;5;0;0;0;0.153281;-0.306563;-102.698;1;0;0;0;29;52;1;1;129.702;NULL;NULL;NULL
248;22;14/03/2022 15:06;4.524.502.182.006.830;19.847.959.518.432.600;77;0;5;0;0;0;0.153281;-0.153281;-105.764;1;0;0;0;29;52;1;1;126.444;NULL;NULL;NULL
249;22;14/03/2022 16:07;4.524.502.182.006.830;19.848.400.115.966.700;70;0;3;0;0;0;0.153281;-0.153281;-101.166;1;0;0;0;29;52;1;1;122.038;NULL;NULL;NULL
250;22;14/03/2022 17:08;45.245.059.967.041.000;19.848.020.553.588.800;92;0;5;0;0;0;0.306563;-0.153281;-101.166;1;0;0;0;29;52;1;1;113.973;NULL;NULL;NULL
251;22;14/03/2022 18:08;45.244.991.302.490.200;1.984.773.063.659.660;78;0;4;0;0;0;0.306563;-0.153281;-102.698;1;0;0;0;29;52;1;1;857.214;NULL;NULL;NULL
252;22;14/03/2022 19:13;0;0;0;0;0;0;0;0;-0.919688;168.609;-965.672;1;0;0;0;29;52;1;1;216.327;NULL;NULL;NULL
253;22;14/03/2022 20:14;0;0;0;0;0;0;0;0;-0.613125;168.609;-102.698;1;0;0;0;29;52;1;1;220.893;NULL;NULL;NULL
254;22;15/03/2022 14:37;4.523.889.923.095.700;1.983.806.037.902.830;89;0;5;0;0;0;0;-0.306563;-101.166;1;0;0;0;-47;27;30;1;236.782;NULL;NULL;NULL
255;22;15/03/2022 15:36;4.494.419.860.839.840;19.794.769.287.109.300;91;93.1;5;0;0;0;183.938;-107.297;-919.687;1;0;0;0;-47;27;30;1;242.817;NULL;NULL;NULL
256;22;15/03/2022 16:37;4.469.704.818.725.580;19.385.589.599.609.300;102;0;4;0;0;0;0;-0.306563;-965.672;1;0;0;0;-47;27;30;1;24.287;NULL;NULL;NULL
257;22;15/03/2022 17:38;44.341.590.881.347.600;19.115.999.221.801.700;17;0;2;0;0;0;-367.875;291.234;-134.888;1;0;0;0;-47;27;30;1;225.299;NULL;NULL;NULL
258;22;15/03/2022 18:37;4.409.524.917.602.530;1.895.819.091.796.870;992;59;2;0;0;0;-0.306563;-0.153281;-889.031;1;0;0;0;-47;27;30;1;207.195;NULL;NULL;NULL
259;22;15/03/2022 19:38;4.385.504.150.390.620;18.546.829.223.632.800;856;0;3;0;0;0;-0.613125;0.153281;-996.328;1;0;0;0;-47;27;30;1;203.563;NULL;NULL;NULL
260;22;15/03/2022 20:38;43.732.688.903.808.500;18.560.890.197.753.900;1642;0;6;0;0;0;-183.938;-0.613125;-996.328;1;0;0;0;-47;27;30;1;150.877;NULL;NULL;NULL
261;22;15/03/2022 21:39;437.328.987.121.582;18.560.850.143.432.600;1650;0;5;0;0;0;-153.281;-0.306563;-102.698;1;0;0;0;-47;27;30;1;114.481;NULL;NULL;NULL
262;22;15/03/2022 22:39;4.373.276.138.305.660;1.856.096.076.965.330;1621;0;3;0;0;0;-183.938;-0.459844;-104.231;1;0;0;0;-47;27;30;1;87.911;NULL;NULL;NULL
263;22;15/03/2022 23:40;4.373.286.819.458.000;18.561.050.415.039.000;1645;0;6;0;0;0;-183.938;-0.459844;-102.698;1;0;0;0;-47;27;30;1;706.607;NULL;NULL;NULL
264;22;16/03/2022 00:41;4.373.286.056.518.550;18.561.349.868.774.400;1653;0;5;0;0;0;-168.609;-0.459844;-101.166;1;0;0;0;-47;27;30;1;58.938;NULL;NULL;NULL
265;22;16/03/2022 01:42;4.373.278.045.654.290;18.561.229.705.810.500;1691;0;5;0;0;0;-137.953;-0.306563;-101.166;1;0;0;0;-47;27;30;1;511.139;NULL;NULL;NULL
266;22;16/03/2022 02:43;4.373.231.887.817.380;18.561.399.459.838.800;1795;0;4;0;0;0;-168.609;-0.459844;-996.328;1;0;0;0;-47;27;30;1;453.193;NULL;NULL;NULL
267;22;16/03/2022 03:44;4.373.283.004.760.740;185.610.408.782.959;1681;0;3;0;0;0;-153.281;-0.459844;-105.764;1;0;0;0;-47;27;30;1;431.563;NULL;NULL;NULL
268;22;16/03/2022 04:45;4.373.291.015.625;185.610.294.342.041;1631;0;3;0;0;0;-168.609;-0.306563;-105.764;1;0;0;0;-47;27;30;1;431.563;NULL;NULL;NULL
269;22;16/03/2022 05:46;437.328.987.121.582;18.561.410.903.930.600;1581;0;4;0;0;0;-168.609;-0.613125;-102.698;1;0;0;0;-47;27;30;1;408.332;NULL;NULL;NULL
270;22;16/03/2022 06:47;4.373.278.045.654.290;185.610.408.782.959;1610;0;3;0;0;0;-168.609;-0.306563;-101.166;1;0;0;0;-47;27;30;1;402.457;NULL;NULL;NULL
271;22;16/03/2022 07:48;43.732.818.603.515.600;1.856.097.984.313.960;1627;0;2;0;0;0;-168.609;-0.306563;-102.698;1;0;0;0;-47;27;30;1;451.324;NULL;NULL;NULL
272;22;16/03/2022 08:49;4.373.265.838.623.040;1.856.106.948.852.530;1673;0;3;0;0;0;-168.609;-0.459844;-101.166;1;0;0;0;-47;27;30;1;601.129;NULL;NULL;NULL
273;22;16/03/2022 09:49;4.373.276.138.305.660;18.561.180.114.746.000;1665;0;3;0;0;0;-168.609;-0.613125;-101.166;1;0;0;0;-47;27;30;1;950.942;NULL;NULL;NULL
